File Name,Status,Output 224x224,Output Labeled,Scalogram Shape,PD Type
pulse11_surface5_noisy.mat,Processed,surface_pulse892_224x224.png,,"(224, 224, 3)",surface
pulse1_surface23_noisy.mat,Processed,surface_pulse893_224x224.png,,"(224, 224, 3)",surface
pulse5_surface25.mat,Processed,surface_pulse894_224x224.png,,"(224, 224, 3)",surface
pulse9_surface18.mat,Processed,surface_pulse895_224x224.png,,"(224, 224, 3)",surface
pulse10_surface49.mat,Processed,surface_pulse896_224x224.png,,"(224, 224, 3)",surface
pulse8_surface7.mat,Processed,surface_pulse897_224x224.png,,"(224, 224, 3)",surface
pulse3_surface59_noisy.mat,Processed,surface_pulse898_224x224.png,,"(224, 224, 3)",surface
pulse5_surface44.mat,Processed,surface_pulse899_224x224.png,,"(224, 224, 3)",surface
pulse3_surface31_noisy.mat,Processed,surface_pulse900_224x224.png,,"(224, 224, 3)",surface
pulse12_surface47_noisy.mat,Processed,surface_pulse901_224x224.png,,"(224, 224, 3)",surface
pulse10_surface13_noisy.mat,Processed,surface_pulse902_224x224.png,,"(224, 224, 3)",surface
pulse4_surface21_noisy.mat,Processed,surface_pulse903_224x224.png,,"(224, 224, 3)",surface
pulse10_surface6.mat,Processed,surface_pulse904_224x224.png,,"(224, 224, 3)",surface
pulse2_surface58.mat,Processed,surface_pulse905_224x224.png,,"(224, 224, 3)",surface
pulse9_surface15.mat,Processed,surface_pulse906_224x224.png,,"(224, 224, 3)",surface
pulse10_surface56_noisy.mat,Processed,surface_pulse907_224x224.png,,"(224, 224, 3)",surface
pulse12_surface20_noisy.mat,Processed,surface_pulse908_224x224.png,,"(224, 224, 3)",surface
pulse6_surface4_noisy.mat,Processed,surface_pulse909_224x224.png,,"(224, 224, 3)",surface
pulse11_surface35_noisy.mat,Processed,surface_pulse910_224x224.png,,"(224, 224, 3)",surface
pulse10_surface16_noisy.mat,Processed,surface_pulse911_224x224.png,,"(224, 224, 3)",surface
pulse7_surface17_noisy.mat,Processed,surface_pulse912_224x224.png,,"(224, 224, 3)",surface
pulse5_surface20.mat,Processed,surface_pulse913_224x224.png,,"(224, 224, 3)",surface
pulse7_surface31.mat,Processed,surface_pulse914_224x224.png,,"(224, 224, 3)",surface
pulse5_surface62_noisy.mat,Processed,surface_pulse915_224x224.png,,"(224, 224, 3)",surface
pulse11_surface21.mat,Processed,surface_pulse916_224x224.png,,"(224, 224, 3)",surface
pulse5_surface18.mat,Processed,surface_pulse917_224x224.png,,"(224, 224, 3)",surface
pulse6_surface45_noisy.mat,Processed,surface_pulse918_224x224.png,,"(224, 224, 3)",surface
pulse10_surface11_noisy.mat,Processed,surface_pulse919_224x224.png,,"(224, 224, 3)",surface
pulse12_surface1.mat,Processed,surface_pulse920_224x224.png,,"(224, 224, 3)",surface
pulse9_surface61.mat,Processed,surface_pulse921_224x224.png,,"(224, 224, 3)",surface
pulse1_surface34_noisy.mat,Processed,surface_pulse922_224x224.png,,"(224, 224, 3)",surface
pulse7_surface60.mat,Processed,surface_pulse923_224x224.png,,"(224, 224, 3)",surface
pulse3_surface27.mat,Processed,surface_pulse924_224x224.png,,"(224, 224, 3)",surface
pulse9_surface18_noisy.mat,Processed,surface_pulse925_224x224.png,,"(224, 224, 3)",surface
pulse9_surface32.mat,Processed,surface_pulse926_224x224.png,,"(224, 224, 3)",surface
pulse8_surface10.mat,Processed,surface_pulse927_224x224.png,,"(224, 224, 3)",surface
pulse11_surface61_noisy.mat,Processed,surface_pulse928_224x224.png,,"(224, 224, 3)",surface
pulse4_surface10.mat,Processed,surface_pulse929_224x224.png,,"(224, 224, 3)",surface
pulse2_surface46.mat,Processed,surface_pulse930_224x224.png,,"(224, 224, 3)",surface
pulse3_surface36_noisy.mat,Processed,surface_pulse931_224x224.png,,"(224, 224, 3)",surface
pulse7_surface24_noisy.mat,Processed,surface_pulse932_224x224.png,,"(224, 224, 3)",surface
pulse10_surface9.mat,Processed,surface_pulse933_224x224.png,,"(224, 224, 3)",surface
pulse2_surface29_noisy.mat,Processed,surface_pulse934_224x224.png,,"(224, 224, 3)",surface
pulse11_surface59.mat,Processed,surface_pulse935_224x224.png,,"(224, 224, 3)",surface
pulse5_surface32_noisy.mat,Processed,surface_pulse936_224x224.png,,"(224, 224, 3)",surface
pulse5_surface50_noisy.mat,Processed,surface_pulse937_224x224.png,,"(224, 224, 3)",surface
pulse11_surface39_noisy.mat,Processed,surface_pulse938_224x224.png,,"(224, 224, 3)",surface
pulse11_surface22_noisy.mat,Processed,surface_pulse939_224x224.png,,"(224, 224, 3)",surface
pulse8_surface1_noisy.mat,Processed,surface_pulse940_224x224.png,,"(224, 224, 3)",surface
pulse12_surface19.mat,Processed,surface_pulse941_224x224.png,,"(224, 224, 3)",surface
pulse6_surface52_noisy.mat,Processed,surface_pulse942_224x224.png,,"(224, 224, 3)",surface
pulse9_surface21_noisy.mat,Processed,surface_pulse943_224x224.png,,"(224, 224, 3)",surface
pulse5_surface30.mat,Processed,surface_pulse944_224x224.png,,"(224, 224, 3)",surface
pulse5_surface46_noisy.mat,Processed,surface_pulse945_224x224.png,,"(224, 224, 3)",surface
pulse2_surface28_noisy.mat,Processed,surface_pulse946_224x224.png,,"(224, 224, 3)",surface
pulse7_surface49_noisy.mat,Processed,surface_pulse947_224x224.png,,"(224, 224, 3)",surface
pulse9_surface30.mat,Processed,surface_pulse948_224x224.png,,"(224, 224, 3)",surface
pulse10_surface18_noisy.mat,Processed,surface_pulse949_224x224.png,,"(224, 224, 3)",surface
pulse5_surface29_noisy.mat,Processed,surface_pulse950_224x224.png,,"(224, 224, 3)",surface
pulse1_surface2_noisy.mat,Processed,surface_pulse951_224x224.png,,"(224, 224, 3)",surface
pulse10_surface20.mat,Processed,surface_pulse952_224x224.png,,"(224, 224, 3)",surface
pulse9_surface6_noisy.mat,Processed,surface_pulse953_224x224.png,,"(224, 224, 3)",surface
pulse6_surface38_noisy.mat,Processed,surface_pulse954_224x224.png,,"(224, 224, 3)",surface
pulse11_surface50_noisy.mat,Processed,surface_pulse955_224x224.png,,"(224, 224, 3)",surface
pulse11_surface36.mat,Processed,surface_pulse956_224x224.png,,"(224, 224, 3)",surface
pulse11_surface18_noisy.mat,Processed,surface_pulse957_224x224.png,,"(224, 224, 3)",surface
pulse4_surface23.mat,Processed,surface_pulse958_224x224.png,,"(224, 224, 3)",surface
pulse2_surface4.mat,Processed,surface_pulse959_224x224.png,,"(224, 224, 3)",surface
pulse1_surface1_noisy.mat,Processed,surface_pulse960_224x224.png,,"(224, 224, 3)",surface
pulse6_surface58_noisy.mat,Processed,surface_pulse961_224x224.png,,"(224, 224, 3)",surface
pulse4_surface9_noisy.mat,Processed,surface_pulse962_224x224.png,,"(224, 224, 3)",surface
pulse4_surface62.mat,Processed,surface_pulse963_224x224.png,,"(224, 224, 3)",surface
pulse10_surface33_noisy.mat,Processed,surface_pulse964_224x224.png,,"(224, 224, 3)",surface
pulse3_surface4.mat,Processed,surface_pulse965_224x224.png,,"(224, 224, 3)",surface
pulse11_surface48.mat,Processed,surface_pulse966_224x224.png,,"(224, 224, 3)",surface
pulse11_surface24_noisy.mat,Processed,surface_pulse967_224x224.png,,"(224, 224, 3)",surface
pulse7_surface36_noisy.mat,Processed,surface_pulse968_224x224.png,,"(224, 224, 3)",surface
pulse4_surface46.mat,Processed,surface_pulse969_224x224.png,,"(224, 224, 3)",surface
pulse8_surface50_noisy.mat,Processed,surface_pulse970_224x224.png,,"(224, 224, 3)",surface
pulse4_surface20_noisy.mat,Processed,surface_pulse971_224x224.png,,"(224, 224, 3)",surface
pulse4_surface11.mat,Processed,surface_pulse972_224x224.png,,"(224, 224, 3)",surface
pulse6_surface55_noisy.mat,Processed,surface_pulse973_224x224.png,,"(224, 224, 3)",surface
pulse3_surface2.mat,Processed,surface_pulse974_224x224.png,,"(224, 224, 3)",surface
pulse5_surface50.mat,Processed,surface_pulse975_224x224.png,,"(224, 224, 3)",surface
pulse6_surface28_noisy.mat,Processed,surface_pulse976_224x224.png,,"(224, 224, 3)",surface
pulse4_surface45_noisy.mat,Processed,surface_pulse977_224x224.png,,"(224, 224, 3)",surface
pulse10_surface35_noisy.mat,Processed,surface_pulse978_224x224.png,,"(224, 224, 3)",surface
pulse7_surface30.mat,Processed,surface_pulse979_224x224.png,,"(224, 224, 3)",surface
pulse10_surface27.mat,Processed,surface_pulse980_224x224.png,,"(224, 224, 3)",surface
pulse6_surface26.mat,Processed,surface_pulse981_224x224.png,,"(224, 224, 3)",surface
pulse3_surface52.mat,Processed,surface_pulse982_224x224.png,,"(224, 224, 3)",surface
pulse7_surface21_noisy.mat,Processed,surface_pulse983_224x224.png,,"(224, 224, 3)",surface
pulse7_surface49.mat,Processed,surface_pulse984_224x224.png,,"(224, 224, 3)",surface
pulse11_surface40.mat,Processed,surface_pulse985_224x224.png,,"(224, 224, 3)",surface
pulse3_surface15.mat,Processed,surface_pulse986_224x224.png,,"(224, 224, 3)",surface
pulse2_surface57_noisy.mat,Processed,surface_pulse987_224x224.png,,"(224, 224, 3)",surface
pulse8_surface11_noisy.mat,Processed,surface_pulse988_224x224.png,,"(224, 224, 3)",surface
pulse9_surface32_noisy.mat,Processed,surface_pulse989_224x224.png,,"(224, 224, 3)",surface
pulse1_surface44_noisy.mat,Processed,surface_pulse990_224x224.png,,"(224, 224, 3)",surface
pulse6_surface3_noisy.mat,Processed,surface_pulse991_224x224.png,,"(224, 224, 3)",surface
pulse8_surface31.mat,Processed,surface_pulse992_224x224.png,,"(224, 224, 3)",surface
pulse12_surface11_noisy.mat,Processed,surface_pulse993_224x224.png,,"(224, 224, 3)",surface
pulse10_surface34.mat,Processed,surface_pulse994_224x224.png,,"(224, 224, 3)",surface
pulse3_surface21_noisy.mat,Processed,surface_pulse995_224x224.png,,"(224, 224, 3)",surface
pulse9_surface11.mat,Processed,surface_pulse996_224x224.png,,"(224, 224, 3)",surface
pulse7_surface10.mat,Processed,surface_pulse997_224x224.png,,"(224, 224, 3)",surface
pulse8_surface25_noisy.mat,Processed,surface_pulse998_224x224.png,,"(224, 224, 3)",surface
pulse9_surface17.mat,Processed,surface_pulse999_224x224.png,,"(224, 224, 3)",surface
pulse8_surface21_noisy.mat,Processed,surface_pulse1000_224x224.png,,"(224, 224, 3)",surface
pulse4_surface45.mat,Processed,surface_pulse1001_224x224.png,,"(224, 224, 3)",surface
pulse4_surface34_noisy.mat,Processed,surface_pulse1002_224x224.png,,"(224, 224, 3)",surface
pulse4_surface48.mat,Processed,surface_pulse1003_224x224.png,,"(224, 224, 3)",surface
pulse10_surface26_noisy.mat,Processed,surface_pulse1004_224x224.png,,"(224, 224, 3)",surface
pulse7_surface55_noisy.mat,Processed,surface_pulse1005_224x224.png,,"(224, 224, 3)",surface
pulse5_surface9.mat,Processed,surface_pulse1006_224x224.png,,"(224, 224, 3)",surface
pulse11_surface32.mat,Processed,surface_pulse1007_224x224.png,,"(224, 224, 3)",surface
pulse2_surface25.mat,Processed,surface_pulse1008_224x224.png,,"(224, 224, 3)",surface
pulse12_surface61_noisy.mat,Processed,surface_pulse1009_224x224.png,,"(224, 224, 3)",surface
pulse1_surface62_noisy.mat,Processed,surface_pulse1010_224x224.png,,"(224, 224, 3)",surface
pulse1_surface40_noisy.mat,Processed,surface_pulse1011_224x224.png,,"(224, 224, 3)",surface
pulse5_surface56.mat,Processed,surface_pulse1012_224x224.png,,"(224, 224, 3)",surface
pulse8_surface10_noisy.mat,Processed,surface_pulse1013_224x224.png,,"(224, 224, 3)",surface
pulse10_surface58.mat,Processed,surface_pulse1014_224x224.png,,"(224, 224, 3)",surface
pulse3_surface44_noisy.mat,Processed,surface_pulse1015_224x224.png,,"(224, 224, 3)",surface
pulse5_surface61.mat,Processed,surface_pulse1016_224x224.png,,"(224, 224, 3)",surface
pulse1_surface41.mat,Processed,surface_pulse1017_224x224.png,,"(224, 224, 3)",surface
pulse10_surface53_noisy.mat,Processed,surface_pulse1018_224x224.png,,"(224, 224, 3)",surface
pulse10_surface51_noisy.mat,Processed,surface_pulse1019_224x224.png,,"(224, 224, 3)",surface
pulse3_surface35.mat,Processed,surface_pulse1020_224x224.png,,"(224, 224, 3)",surface
pulse1_surface25_noisy.mat,Processed,surface_pulse1021_224x224.png,,"(224, 224, 3)",surface
pulse1_surface23.mat,Processed,surface_pulse1022_224x224.png,,"(224, 224, 3)",surface
pulse8_surface56_noisy.mat,Processed,surface_pulse1023_224x224.png,,"(224, 224, 3)",surface
pulse2_surface39.mat,Processed,surface_pulse1024_224x224.png,,"(224, 224, 3)",surface
pulse9_surface21.mat,Processed,surface_pulse1025_224x224.png,,"(224, 224, 3)",surface
pulse7_surface42.mat,Processed,surface_pulse1026_224x224.png,,"(224, 224, 3)",surface
pulse6_surface1_noisy.mat,Processed,surface_pulse1027_224x224.png,,"(224, 224, 3)",surface
pulse1_surface58_noisy.mat,Processed,surface_pulse1028_224x224.png,,"(224, 224, 3)",surface
pulse1_surface38_noisy.mat,Processed,surface_pulse1029_224x224.png,,"(224, 224, 3)",surface
pulse6_surface62_noisy.mat,Processed,surface_pulse1030_224x224.png,,"(224, 224, 3)",surface
pulse10_surface20_noisy.mat,Processed,surface_pulse1031_224x224.png,,"(224, 224, 3)",surface
pulse6_surface51.mat,Processed,surface_pulse1032_224x224.png,,"(224, 224, 3)",surface
pulse6_surface21_noisy.mat,Processed,surface_pulse1033_224x224.png,,"(224, 224, 3)",surface
pulse3_surface11.mat,Processed,surface_pulse1034_224x224.png,,"(224, 224, 3)",surface
pulse7_surface18_noisy.mat,Processed,surface_pulse1035_224x224.png,,"(224, 224, 3)",surface
pulse10_surface42_noisy.mat,Processed,surface_pulse1036_224x224.png,,"(224, 224, 3)",surface
pulse3_surface46_noisy.mat,Processed,surface_pulse1037_224x224.png,,"(224, 224, 3)",surface
pulse7_surface60_noisy.mat,Processed,surface_pulse1038_224x224.png,,"(224, 224, 3)",surface
pulse3_surface20.mat,Processed,surface_pulse1039_224x224.png,,"(224, 224, 3)",surface
pulse7_surface22_noisy.mat,Processed,surface_pulse1040_224x224.png,,"(224, 224, 3)",surface
pulse2_surface24_noisy.mat,Processed,surface_pulse1041_224x224.png,,"(224, 224, 3)",surface
pulse12_surface29.mat,Processed,surface_pulse1042_224x224.png,,"(224, 224, 3)",surface
pulse9_surface38_noisy.mat,Processed,surface_pulse1043_224x224.png,,"(224, 224, 3)",surface
pulse8_surface28_noisy.mat,Processed,surface_pulse1044_224x224.png,,"(224, 224, 3)",surface
pulse12_surface59.mat,Processed,surface_pulse1045_224x224.png,,"(224, 224, 3)",surface
pulse3_surface20_noisy.mat,Processed,surface_pulse1046_224x224.png,,"(224, 224, 3)",surface
pulse8_surface24_noisy.mat,Processed,surface_pulse1047_224x224.png,,"(224, 224, 3)",surface
pulse1_surface14.mat,Processed,surface_pulse1048_224x224.png,,"(224, 224, 3)",surface
pulse11_surface26_noisy.mat,Processed,surface_pulse1049_224x224.png,,"(224, 224, 3)",surface
pulse1_surface61_noisy.mat,Processed,surface_pulse1050_224x224.png,,"(224, 224, 3)",surface
pulse4_surface3_noisy.mat,Processed,surface_pulse1051_224x224.png,,"(224, 224, 3)",surface
pulse1_surface43_noisy.mat,Processed,surface_pulse1052_224x224.png,,"(224, 224, 3)",surface
pulse6_surface17.mat,Processed,surface_pulse1053_224x224.png,,"(224, 224, 3)",surface
pulse10_surface40.mat,Processed,surface_pulse1054_224x224.png,,"(224, 224, 3)",surface
pulse5_surface39.mat,Processed,surface_pulse1055_224x224.png,,"(224, 224, 3)",surface
pulse9_surface26.mat,Processed,surface_pulse1056_224x224.png,,"(224, 224, 3)",surface
pulse2_surface1.mat,Processed,surface_pulse1057_224x224.png,,"(224, 224, 3)",surface
pulse10_surface45.mat,Processed,surface_pulse1058_224x224.png,,"(224, 224, 3)",surface
pulse7_surface6.mat,Processed,surface_pulse1059_224x224.png,,"(224, 224, 3)",surface
pulse10_surface19_noisy.mat,Processed,surface_pulse1060_224x224.png,,"(224, 224, 3)",surface
pulse3_surface61_noisy.mat,Processed,surface_pulse1061_224x224.png,,"(224, 224, 3)",surface
pulse6_surface25.mat,Processed,surface_pulse1062_224x224.png,,"(224, 224, 3)",surface
pulse10_surface2.mat,Processed,surface_pulse1063_224x224.png,,"(224, 224, 3)",surface
pulse6_surface21.mat,Processed,surface_pulse1064_224x224.png,,"(224, 224, 3)",surface
pulse5_surface62.mat,Processed,surface_pulse1065_224x224.png,,"(224, 224, 3)",surface
pulse6_surface29_noisy.mat,Processed,surface_pulse1066_224x224.png,,"(224, 224, 3)",surface
pulse3_surface34_noisy.mat,Processed,surface_pulse1067_224x224.png,,"(224, 224, 3)",surface
pulse8_surface47_noisy.mat,Processed,surface_pulse1068_224x224.png,,"(224, 224, 3)",surface
pulse11_surface52.mat,Processed,surface_pulse1069_224x224.png,,"(224, 224, 3)",surface
pulse9_surface5.mat,Processed,surface_pulse1070_224x224.png,,"(224, 224, 3)",surface
pulse3_surface13_noisy.mat,Processed,surface_pulse1071_224x224.png,,"(224, 224, 3)",surface
pulse7_surface37_noisy.mat,Processed,surface_pulse1072_224x224.png,,"(224, 224, 3)",surface
pulse5_surface23_noisy.mat,Processed,surface_pulse1073_224x224.png,,"(224, 224, 3)",surface
pulse1_surface31.mat,Processed,surface_pulse1074_224x224.png,,"(224, 224, 3)",surface
pulse8_surface50.mat,Processed,surface_pulse1075_224x224.png,,"(224, 224, 3)",surface
pulse10_surface36.mat,Processed,surface_pulse1076_224x224.png,,"(224, 224, 3)",surface
pulse1_surface3.mat,Processed,surface_pulse1077_224x224.png,,"(224, 224, 3)",surface
pulse11_surface23_noisy.mat,Processed,surface_pulse1078_224x224.png,,"(224, 224, 3)",surface
pulse12_surface9_noisy.mat,Processed,surface_pulse1079_224x224.png,,"(224, 224, 3)",surface
pulse7_surface45_noisy.mat,Processed,surface_pulse1080_224x224.png,,"(224, 224, 3)",surface
pulse12_surface28.mat,Processed,surface_pulse1081_224x224.png,,"(224, 224, 3)",surface
pulse10_surface56.mat,Processed,surface_pulse1082_224x224.png,,"(224, 224, 3)",surface
pulse6_surface48.mat,Processed,surface_pulse1083_224x224.png,,"(224, 224, 3)",surface
pulse5_surface27.mat,Processed,surface_pulse1084_224x224.png,,"(224, 224, 3)",surface
pulse11_surface25_noisy.mat,Processed,surface_pulse1085_224x224.png,,"(224, 224, 3)",surface
pulse12_surface33.mat,Processed,surface_pulse1086_224x224.png,,"(224, 224, 3)",surface
pulse11_surface58.mat,Processed,surface_pulse1087_224x224.png,,"(224, 224, 3)",surface
pulse10_surface22.mat,Processed,surface_pulse1088_224x224.png,,"(224, 224, 3)",surface
pulse4_surface60.mat,Processed,surface_pulse1089_224x224.png,,"(224, 224, 3)",surface
pulse2_surface12_noisy.mat,Processed,surface_pulse1090_224x224.png,,"(224, 224, 3)",surface
pulse8_surface54.mat,Processed,surface_pulse1091_224x224.png,,"(224, 224, 3)",surface
pulse4_surface32.mat,Processed,surface_pulse1092_224x224.png,,"(224, 224, 3)",surface
pulse11_surface62.mat,Processed,surface_pulse1093_224x224.png,,"(224, 224, 3)",surface
pulse11_surface56.mat,Processed,surface_pulse1094_224x224.png,,"(224, 224, 3)",surface
pulse1_surface59.mat,Processed,surface_pulse1095_224x224.png,,"(224, 224, 3)",surface
pulse5_surface19_noisy.mat,Processed,surface_pulse1096_224x224.png,,"(224, 224, 3)",surface
pulse4_surface57_noisy.mat,Processed,surface_pulse1097_224x224.png,,"(224, 224, 3)",surface
pulse6_surface24_noisy.mat,Processed,surface_pulse1098_224x224.png,,"(224, 224, 3)",surface
pulse3_surface54_noisy.mat,Processed,surface_pulse1099_224x224.png,,"(224, 224, 3)",surface
pulse4_surface33.mat,Processed,surface_pulse1100_224x224.png,,"(224, 224, 3)",surface
pulse4_surface50.mat,Processed,surface_pulse1101_224x224.png,,"(224, 224, 3)",surface
pulse4_surface36.mat,Processed,surface_pulse1102_224x224.png,,"(224, 224, 3)",surface
pulse9_surface25_noisy.mat,Processed,surface_pulse1103_224x224.png,,"(224, 224, 3)",surface
pulse12_surface18_noisy.mat,Processed,surface_pulse1104_224x224.png,,"(224, 224, 3)",surface
pulse11_surface41.mat,Processed,surface_pulse1105_224x224.png,,"(224, 224, 3)",surface
pulse3_surface56_noisy.mat,Processed,surface_pulse1106_224x224.png,,"(224, 224, 3)",surface
pulse4_surface28.mat,Processed,surface_pulse1107_224x224.png,,"(224, 224, 3)",surface
pulse3_surface58.mat,Processed,surface_pulse1108_224x224.png,,"(224, 224, 3)",surface
pulse6_surface18.mat,Processed,surface_pulse1109_224x224.png,,"(224, 224, 3)",surface
pulse11_surface26.mat,Processed,surface_pulse1110_224x224.png,,"(224, 224, 3)",surface
pulse11_surface58_noisy.mat,Processed,surface_pulse1111_224x224.png,,"(224, 224, 3)",surface
pulse3_surface57.mat,Processed,surface_pulse1112_224x224.png,,"(224, 224, 3)",surface
pulse2_surface3_noisy.mat,Processed,surface_pulse1113_224x224.png,,"(224, 224, 3)",surface
pulse8_surface53_noisy.mat,Processed,surface_pulse1114_224x224.png,,"(224, 224, 3)",surface
pulse3_surface43.mat,Processed,surface_pulse1115_224x224.png,,"(224, 224, 3)",surface
pulse6_surface51_noisy.mat,Processed,surface_pulse1116_224x224.png,,"(224, 224, 3)",surface
pulse5_surface8.mat,Processed,surface_pulse1117_224x224.png,,"(224, 224, 3)",surface
pulse5_surface6.mat,Processed,surface_pulse1118_224x224.png,,"(224, 224, 3)",surface
pulse1_surface36_noisy.mat,Processed,surface_pulse1119_224x224.png,,"(224, 224, 3)",surface
pulse11_surface20.mat,Processed,surface_pulse1120_224x224.png,,"(224, 224, 3)",surface
pulse6_surface27_noisy.mat,Processed,surface_pulse1121_224x224.png,,"(224, 224, 3)",surface
pulse2_surface43_noisy.mat,Processed,surface_pulse1122_224x224.png,,"(224, 224, 3)",surface
pulse8_surface30_noisy.mat,Processed,surface_pulse1123_224x224.png,,"(224, 224, 3)",surface
pulse7_surface7_noisy.mat,Processed,surface_pulse1124_224x224.png,,"(224, 224, 3)",surface
pulse2_surface5_noisy.mat,Processed,surface_pulse1125_224x224.png,,"(224, 224, 3)",surface
pulse11_surface42_noisy.mat,Processed,surface_pulse1126_224x224.png,,"(224, 224, 3)",surface
pulse8_surface16_noisy.mat,Processed,surface_pulse1127_224x224.png,,"(224, 224, 3)",surface
pulse3_surface39_noisy.mat,Processed,surface_pulse1128_224x224.png,,"(224, 224, 3)",surface
pulse5_surface36_noisy.mat,Processed,surface_pulse1129_224x224.png,,"(224, 224, 3)",surface
pulse6_surface58.mat,Processed,surface_pulse1130_224x224.png,,"(224, 224, 3)",surface
pulse9_surface36.mat,Processed,surface_pulse1131_224x224.png,,"(224, 224, 3)",surface
pulse3_surface1_noisy.mat,Processed,surface_pulse1132_224x224.png,,"(224, 224, 3)",surface
pulse8_surface27_noisy.mat,Processed,surface_pulse1133_224x224.png,,"(224, 224, 3)",surface
pulse1_surface44.mat,Processed,surface_pulse1134_224x224.png,,"(224, 224, 3)",surface
pulse3_surface19_noisy.mat,Processed,surface_pulse1135_224x224.png,,"(224, 224, 3)",surface
pulse5_surface61_noisy.mat,Processed,surface_pulse1136_224x224.png,,"(224, 224, 3)",surface
pulse2_surface6_noisy.mat,Processed,surface_pulse1137_224x224.png,,"(224, 224, 3)",surface
pulse8_surface20_noisy.mat,Processed,surface_pulse1138_224x224.png,,"(224, 224, 3)",surface
pulse1_surface54_noisy.mat,Processed,surface_pulse1139_224x224.png,,"(224, 224, 3)",surface
pulse6_surface8.mat,Processed,surface_pulse1140_224x224.png,,"(224, 224, 3)",surface
pulse7_surface19_noisy.mat,Processed,surface_pulse1141_224x224.png,,"(224, 224, 3)",surface
pulse10_surface41_noisy.mat,Processed,surface_pulse1142_224x224.png,,"(224, 224, 3)",surface
pulse8_surface40_noisy.mat,Processed,surface_pulse1143_224x224.png,,"(224, 224, 3)",surface
pulse5_surface41.mat,Processed,surface_pulse1144_224x224.png,,"(224, 224, 3)",surface
pulse9_surface36_noisy.mat,Processed,surface_pulse1145_224x224.png,,"(224, 224, 3)",surface
pulse2_surface22_noisy.mat,Processed,surface_pulse1146_224x224.png,,"(224, 224, 3)",surface
pulse8_surface37_noisy.mat,Processed,surface_pulse1147_224x224.png,,"(224, 224, 3)",surface
pulse9_surface20.mat,Processed,surface_pulse1148_224x224.png,,"(224, 224, 3)",surface
pulse8_surface45.mat,Processed,surface_pulse1149_224x224.png,,"(224, 224, 3)",surface
pulse3_surface48_noisy.mat,Processed,surface_pulse1150_224x224.png,,"(224, 224, 3)",surface
pulse5_surface49.mat,Processed,surface_pulse1151_224x224.png,,"(224, 224, 3)",surface
pulse2_surface27.mat,Processed,surface_pulse1152_224x224.png,,"(224, 224, 3)",surface
pulse11_surface47_noisy.mat,Processed,surface_pulse1153_224x224.png,,"(224, 224, 3)",surface
pulse10_surface47_noisy.mat,Processed,surface_pulse1154_224x224.png,,"(224, 224, 3)",surface
pulse8_surface62.mat,Processed,surface_pulse1155_224x224.png,,"(224, 224, 3)",surface
pulse6_surface35.mat,Processed,surface_pulse1156_224x224.png,,"(224, 224, 3)",surface
pulse4_surface25.mat,Processed,surface_pulse1157_224x224.png,,"(224, 224, 3)",surface
pulse4_surface29.mat,Processed,surface_pulse1158_224x224.png,,"(224, 224, 3)",surface
pulse4_surface14_noisy.mat,Processed,surface_pulse1159_224x224.png,,"(224, 224, 3)",surface
pulse2_surface14_noisy.mat,Processed,surface_pulse1160_224x224.png,,"(224, 224, 3)",surface
pulse2_surface44.mat,Processed,surface_pulse1161_224x224.png,,"(224, 224, 3)",surface
pulse7_surface20.mat,Processed,surface_pulse1162_224x224.png,,"(224, 224, 3)",surface
pulse1_surface28.mat,Processed,surface_pulse1163_224x224.png,,"(224, 224, 3)",surface
pulse4_surface53_noisy.mat,Processed,surface_pulse1164_224x224.png,,"(224, 224, 3)",surface
pulse4_surface27_noisy.mat,Processed,surface_pulse1165_224x224.png,,"(224, 224, 3)",surface
pulse7_surface41.mat,Processed,surface_pulse1166_224x224.png,,"(224, 224, 3)",surface
pulse6_surface6_noisy.mat,Processed,surface_pulse1167_224x224.png,,"(224, 224, 3)",surface
pulse6_surface19.mat,Processed,surface_pulse1168_224x224.png,,"(224, 224, 3)",surface
pulse7_surface41_noisy.mat,Processed,surface_pulse1169_224x224.png,,"(224, 224, 3)",surface
pulse11_surface17_noisy.mat,Processed,surface_pulse1170_224x224.png,,"(224, 224, 3)",surface
pulse8_surface53.mat,Processed,surface_pulse1171_224x224.png,,"(224, 224, 3)",surface
pulse6_surface27.mat,Processed,surface_pulse1172_224x224.png,,"(224, 224, 3)",surface
pulse5_surface53.mat,Processed,surface_pulse1173_224x224.png,,"(224, 224, 3)",surface
pulse10_surface60_noisy.mat,Processed,surface_pulse1174_224x224.png,,"(224, 224, 3)",surface
pulse12_surface23.mat,Processed,surface_pulse1175_224x224.png,,"(224, 224, 3)",surface
pulse6_surface34.mat,Processed,surface_pulse1176_224x224.png,,"(224, 224, 3)",surface
pulse8_surface49.mat,Processed,surface_pulse1177_224x224.png,,"(224, 224, 3)",surface
pulse11_surface15_noisy.mat,Processed,surface_pulse1178_224x224.png,,"(224, 224, 3)",surface
pulse12_surface53_noisy.mat,Processed,surface_pulse1179_224x224.png,,"(224, 224, 3)",surface
pulse4_surface25_noisy.mat,Processed,surface_pulse1180_224x224.png,,"(224, 224, 3)",surface
pulse2_surface39_noisy.mat,Processed,surface_pulse1181_224x224.png,,"(224, 224, 3)",surface
pulse6_surface10_noisy.mat,Processed,surface_pulse1182_224x224.png,,"(224, 224, 3)",surface
pulse8_surface34.mat,Processed,surface_pulse1183_224x224.png,,"(224, 224, 3)",surface
